Price,Suburb,Distance,Regionname,Postcode,Landsize,BuildingArea,Rooms,Bathroom,Car,YearBuilt,Type,zipcode,airbnb_price_mean,airbnb_record_count,review_scores_value_mean,review_scores_location_mean
1700000.0,Reservoir,11.2,Northern Metropolitan,3073.0,1041.0,,2,1.0,6.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
655000.0,Reservoir,11.2,Northern Metropolitan,3073.0,456.0,137.0,3,2.0,2.0,1970.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
885000.0,Reservoir,11.2,Northern Metropolitan,3073.0,518.0,,3,1.0,2.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
510000.0,Reservoir,11.2,Northern Metropolitan,3073.0,268.0,,2,1.0,2.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
440000.0,Reservoir,11.2,Northern Metropolitan,3073.0,183.0,93.0,2,1.0,1.0,1980.0,u,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
703000.0,Reservoir,11.2,Northern Metropolitan,3073.0,597.0,120.0,3,2.0,1.0,1960.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
424000.0,Reservoir,11.2,Northern Metropolitan,3073.0,141.0,81.0,2,1.0,1.0,1980.0,u,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
750000.0,Reservoir,11.2,Northern Metropolitan,3073.0,747.0,,4,1.0,2.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
613000.0,Reservoir,11.2,Northern Metropolitan,3073.0,745.0,149.0,3,1.0,2.0,1985.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
779000.0,Reservoir,11.2,Northern Metropolitan,3073.0,945.0,,3,1.0,2.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
425000.0,Reservoir,11.2,Northern Metropolitan,3073.0,145.0,100.0,2,1.0,1.0,,t,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
791000.0,Reservoir,11.2,Northern Metropolitan,3073.0,961.0,,5,3.0,1.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
475000.0,Reservoir,11.2,Northern Metropolitan,3073.0,535.0,133.0,3,1.0,1.0,1970.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
950000.0,Reservoir,11.2,Northern Metropolitan,3073.0,565.0,120.0,3,2.0,2.0,1920.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
730000.0,Reservoir,11.2,Northern Metropolitan,3073.0,770.0,152.0,4,1.0,2.0,1970.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
791000.0,Reservoir,11.2,Northern Metropolitan,3073.0,720.0,,2,1.0,3.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
905000.0,Reservoir,11.2,Northern Metropolitan,3073.0,950.0,121.0,3,1.0,2.0,1960.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
480000.0,Reservoir,11.2,Northern Metropolitan,3073.0,145.0,145.0,2,2.0,1.0,2010.0,u,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
767000.0,Reservoir,11.2,Northern Metropolitan,3073.0,561.0,96.0,3,1.0,2.0,1950.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
871000.0,Reservoir,11.2,Northern Metropolitan,3073.0,614.0,,3,1.0,3.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
450000.0,Reservoir,11.2,Northern Metropolitan,3073.0,179.0,108.0,3,1.0,2.0,2002.0,u,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
921500.0,Reservoir,11.2,Northern Metropolitan,3073.0,527.0,177.0,3,2.0,1.0,1950.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
490000.0,Reservoir,11.2,Northern Metropolitan,3073.0,126.0,91.0,2,1.0,1.0,2013.0,t,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
787000.0,Reservoir,11.2,Northern Metropolitan,3073.0,563.0,118.0,3,1.0,1.0,1940.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
670500.0,Reservoir,11.2,Northern Metropolitan,3073.0,654.0,,3,1.0,2.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
1050000.0,Reservoir,11.2,Northern Metropolitan,3073.0,578.0,,5,2.0,1.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
475000.0,Reservoir,11.2,Northern Metropolitan,3073.0,521.0,100.0,3,1.0,2.0,2010.0,u,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
440000.0,Reservoir,11.2,Northern Metropolitan,3073.0,153.0,87.0,2,1.0,1.0,2007.0,u,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
623500.0,Reservoir,11.2,Northern Metropolitan,3073.0,452.0,,2,1.0,0.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
830000.0,Reservoir,11.2,Northern Metropolitan,3073.0,791.0,,4,1.0,4.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
450000.0,Reservoir,11.2,Northern Metropolitan,3073.0,185.0,,3,2.0,2.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
525000.0,Reservoir,11.2,Northern Metropolitan,3073.0,284.0,,2,1.0,2.0,2014.0,u,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
692500.0,Reservoir,11.2,Northern Metropolitan,3073.0,803.0,,3,2.0,2.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
790000.0,Reservoir,11.2,Northern Metropolitan,3073.0,1090.0,,4,2.0,2.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
785000.0,Reservoir,11.2,Northern Metropolitan,3073.0,719.0,,3,1.0,1.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
840000.0,Reservoir,11.2,Northern Metropolitan,3073.0,714.0,,2,1.0,1.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
925000.0,Reservoir,11.2,Northern Metropolitan,3073.0,922.0,,5,3.0,4.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
700000.0,Reservoir,11.2,Northern Metropolitan,3073.0,621.0,,3,1.0,1.0,1950.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
801000.0,Reservoir,11.2,Northern Metropolitan,3073.0,771.0,,4,1.0,2.0,1965.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
866000.0,Reservoir,11.2,Northern Metropolitan,3073.0,569.0,,3,1.0,2.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
340000.0,Reservoir,11.2,Northern Metropolitan,3073.0,151.0,80.0,2,1.0,1.0,1975.0,u,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
500250.0,Reservoir,11.2,Northern Metropolitan,3073.0,425.0,,2,1.0,1.0,1960.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
395000.0,Reservoir,11.2,Northern Metropolitan,3073.0,94.0,50.0,1,1.0,1.0,2014.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
810000.0,Reservoir,11.2,Northern Metropolitan,3073.0,486.0,,3,2.0,3.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
790000.0,Reservoir,11.2,Northern Metropolitan,3073.0,585.0,97.0,2,1.0,1.0,1950.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
465000.0,Reservoir,11.2,Northern Metropolitan,3073.0,111.0,,2,1.0,1.0,,u,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
601000.0,Reservoir,11.2,Northern Metropolitan,3073.0,460.0,102.0,3,1.0,2.0,1965.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
968000.0,Reservoir,11.2,Northern Metropolitan,3073.0,631.0,,2,1.0,2.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
928000.0,Reservoir,11.2,Northern Metropolitan,3073.0,696.0,,3,1.0,1.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
420000.0,Reservoir,11.2,Northern Metropolitan,3073.0,153.0,107.0,2,1.0,2.0,2003.0,t,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
885000.0,Reservoir,11.2,Northern Metropolitan,3073.0,936.0,262.0,4,2.0,3.0,1985.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
815000.0,Reservoir,11.2,Northern Metropolitan,3073.0,550.0,557.0,3,1.0,2.0,1965.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
882500.0,Reservoir,11.2,Northern Metropolitan,3073.0,681.0,135.0,3,2.0,2.0,1940.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
793000.0,Reservoir,11.2,Northern Metropolitan,3073.0,589.0,128.0,3,1.0,2.0,1950.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
550000.0,Reservoir,11.2,Northern Metropolitan,3073.0,260.0,128.0,3,2.0,2.0,2006.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
477000.0,Reservoir,11.2,Northern Metropolitan,3073.0,115.0,,2,1.0,2.0,,u,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
433000.0,Reservoir,11.2,Northern Metropolitan,3073.0,236.0,72.0,2,1.0,1.0,2012.0,u,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
672000.0,Reservoir,11.2,Northern Metropolitan,3073.0,855.0,,3,1.0,2.0,,u,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
680000.0,Reservoir,11.2,Northern Metropolitan,3073.0,750.0,92.0,2,1.0,1.0,1960.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
751000.0,Reservoir,11.2,Northern Metropolitan,3073.0,604.0,,3,1.0,2.0,1940.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
851000.0,Reservoir,11.2,Northern Metropolitan,3073.0,826.0,101.0,3,1.0,1.0,1960.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
777000.0,Reservoir,11.2,Northern Metropolitan,3073.0,480.0,,3,1.0,2.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
1162000.0,Reservoir,11.2,Northern Metropolitan,3073.0,695.0,,4,3.0,4.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
620000.0,Reservoir,11.2,Northern Metropolitan,3073.0,653.0,,3,1.0,2.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
1025000.0,Reservoir,11.2,Northern Metropolitan,3073.0,670.0,134.0,3,1.0,4.0,1935.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
762500.0,Reservoir,11.2,Northern Metropolitan,3073.0,677.0,,3,1.0,2.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
832000.0,Reservoir,11.2,Northern Metropolitan,3073.0,496.0,,3,1.0,2.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
820000.0,Reservoir,11.2,Northern Metropolitan,3073.0,737.0,150.0,5,2.0,2.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
784000.0,Reservoir,11.2,Northern Metropolitan,3073.0,602.0,162.0,3,1.0,2.0,1970.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
1186000.0,Reservoir,11.2,Northern Metropolitan,3073.0,895.0,188.0,4,1.0,2.0,1940.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
665000.0,Reservoir,11.2,Northern Metropolitan,3073.0,467.0,,3,1.0,1.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
405000.0,Reservoir,11.2,Northern Metropolitan,3073.0,121.0,,2,1.0,1.0,1965.0,u,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
431000.0,Reservoir,11.2,Northern Metropolitan,3073.0,139.0,,2,1.0,1.0,1975.0,u,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
885000.0,Reservoir,11.2,Northern Metropolitan,3073.0,508.0,141.0,4,2.0,2.0,1950.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
718500.0,Reservoir,11.2,Northern Metropolitan,3073.0,807.0,133.0,3,1.0,6.0,1975.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
762500.0,Reservoir,11.2,Northern Metropolitan,3073.0,548.0,285.0,5,2.0,2.0,1990.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
737000.0,Reservoir,11.2,Northern Metropolitan,3073.0,957.0,,3,3.0,6.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
810000.0,Reservoir,11.2,Northern Metropolitan,3073.0,279.0,,3,2.0,2.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
610000.0,Reservoir,11.2,Northern Metropolitan,3073.0,383.0,103.0,2,1.0,2.0,1970.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
430000.0,Reservoir,11.2,Northern Metropolitan,3073.0,152.0,,2,1.0,1.0,,u,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
730000.0,Reservoir,11.2,Northern Metropolitan,3073.0,637.0,,2,1.0,2.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
680000.0,Reservoir,11.2,Northern Metropolitan,3073.0,561.0,134.0,4,1.0,2.0,1960.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
705000.0,Reservoir,11.2,Northern Metropolitan,3073.0,437.0,,3,1.0,1.0,1930.0,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
705000.0,Reservoir,11.2,Northern Metropolitan,3073.0,513.0,,3,1.0,3.0,,h,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
390000.0,Reservoir,11.2,Northern Metropolitan,3073.0,133.0,65.0,2,1.0,1.0,2012.0,u,3073.0,273.9264705882353,68.0,9.46808510638298,9.170212765957446
937000.0,Richmond,2.6,Northern Metropolitan,3121.0,125.0,103.0,2,1.0,1.0,1950.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1260000.0,Richmond,2.6,Northern Metropolitan,3121.0,203.0,81.0,3,1.0,0.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1236000.0,Richmond,2.6,Northern Metropolitan,3121.0,675.0,,3,2.0,1.0,,t,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
540000.0,Richmond,2.6,Northern Metropolitan,3121.0,656.0,,2,2.0,1.0,,u,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1600000.0,Richmond,2.6,Northern Metropolitan,3121.0,115.0,,3,2.0,1.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
2180000.0,Richmond,2.6,Northern Metropolitan,3121.0,345.0,,3,2.0,2.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
370000.0,Richmond,2.6,Northern Metropolitan,3121.0,502.0,38.0,1,1.0,1.0,1950.0,u,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
3335000.0,Richmond,2.6,Northern Metropolitan,3121.0,319.0,,4,2.0,2.0,1893.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
935000.0,Richmond,2.6,Northern Metropolitan,3121.0,67.0,,2,1.0,1.0,1998.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1102000.0,Richmond,2.6,Northern Metropolitan,3121.0,194.0,,3,2.0,0.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
437500.0,Richmond,2.6,Northern Metropolitan,3121.0,778.0,,1,1.0,1.0,2013.0,u,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
479000.0,Richmond,2.6,Northern Metropolitan,3121.0,534.0,,2,1.0,1.0,1970.0,u,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
3200000.0,Richmond,2.6,Northern Metropolitan,3121.0,618.0,260.0,5,3.0,3.0,1890.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1042500.0,Richmond,2.6,Northern Metropolitan,3121.0,80.0,,2,1.0,1.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
655000.0,Richmond,2.6,Northern Metropolitan,3121.0,1725.0,69.0,2,1.0,1.0,2005.0,u,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1130000.0,Richmond,2.6,Northern Metropolitan,3121.0,114.0,,2,2.0,3.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
561000.0,Richmond,2.6,Northern Metropolitan,3121.0,2571.0,66.0,2,1.0,1.0,2013.0,u,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
635000.0,Richmond,2.6,Northern Metropolitan,3121.0,2740.0,76.0,2,2.0,1.0,2003.0,u,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1010000.0,Richmond,2.6,Northern Metropolitan,3121.0,199.0,105.0,3,1.0,1.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1025000.0,Richmond,2.6,Northern Metropolitan,3121.0,169.0,92.0,2,1.0,1.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1102000.0,Richmond,2.6,Northern Metropolitan,3121.0,167.0,,2,1.0,1.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1152500.0,Richmond,2.6,Northern Metropolitan,3121.0,78.0,,3,2.0,1.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1375000.0,Richmond,2.6,Northern Metropolitan,3121.0,58.0,158.0,4,2.0,2.0,2007.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1422000.0,Richmond,2.6,Northern Metropolitan,3121.0,339.0,,3,1.0,0.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1506000.0,Richmond,2.6,Northern Metropolitan,3121.0,220.0,131.0,2,2.0,1.0,1920.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1350000.0,Richmond,2.6,Northern Metropolitan,3121.0,332.0,116.0,3,1.0,2.0,1940.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1090000.0,Richmond,2.6,Northern Metropolitan,3121.0,283.0,,3,1.0,3.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1474000.0,Richmond,2.6,Northern Metropolitan,3121.0,238.0,94.0,3,1.0,0.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1555000.0,Richmond,2.6,Northern Metropolitan,3121.0,250.0,115.0,3,1.0,0.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1275000.0,Richmond,2.6,Northern Metropolitan,3121.0,204.0,128.0,3,1.0,2.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1150000.0,Richmond,2.6,Northern Metropolitan,3121.0,176.0,92.0,3,1.0,0.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
950000.0,Richmond,2.6,Northern Metropolitan,3121.0,254.0,124.0,4,1.0,0.0,1890.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
855000.0,Richmond,2.6,Northern Metropolitan,3121.0,92.0,115.0,2,1.0,1.0,1970.0,t,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
900000.0,Richmond,2.6,Northern Metropolitan,3121.0,95.0,63.0,2,1.0,0.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1250000.0,Richmond,2.6,Northern Metropolitan,3121.0,120.0,126.0,3,2.0,1.0,2010.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
990000.0,Richmond,2.6,Northern Metropolitan,3121.0,117.0,75.0,2,1.0,1.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1189000.0,Richmond,2.6,Northern Metropolitan,3121.0,158.0,110.0,2,1.0,0.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1220000.0,Richmond,2.6,Northern Metropolitan,3121.0,166.0,88.0,2,1.0,1.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1220000.0,Richmond,2.6,Northern Metropolitan,3121.0,80.0,,2,1.0,1.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1100000.0,Richmond,2.6,Northern Metropolitan,3121.0,162.0,81.0,3,1.0,0.0,1915.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1346000.0,Richmond,2.6,Northern Metropolitan,3121.0,187.0,,3,1.0,0.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1340000.0,Richmond,2.6,Northern Metropolitan,3121.0,178.0,,2,1.0,0.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1421000.0,Richmond,2.6,Northern Metropolitan,3121.0,196.0,,2,1.0,0.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1074000.0,Richmond,2.6,Northern Metropolitan,3121.0,245.0,140.0,3,1.0,0.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1205000.0,Richmond,2.6,Northern Metropolitan,3121.0,164.0,,3,1.0,0.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1430000.0,Richmond,2.6,Northern Metropolitan,3121.0,153.0,125.0,2,2.0,2.0,2004.0,t,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1465000.0,Richmond,2.6,Northern Metropolitan,3121.0,233.0,170.0,3,2.0,2.0,1993.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1035000.0,Richmond,2.6,Northern Metropolitan,3121.0,108.0,,2,1.0,0.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
930000.0,Richmond,2.6,Northern Metropolitan,3121.0,97.0,85.0,2,1.0,1.0,2004.0,t,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1182000.0,Richmond,2.6,Northern Metropolitan,3121.0,199.0,110.0,3,1.0,1.0,1920.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
777500.0,Richmond,2.6,Northern Metropolitan,3121.0,151.0,76.0,2,1.0,1.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1115000.0,Richmond,2.6,Northern Metropolitan,3121.0,129.0,120.0,3,2.0,2.0,1980.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1710000.0,Richmond,2.6,Northern Metropolitan,3121.0,202.0,,3,2.0,2.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1420000.0,Richmond,2.6,Northern Metropolitan,3121.0,198.0,119.0,3,1.0,0.0,1890.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
3020000.0,Richmond,2.6,Northern Metropolitan,3121.0,389.0,,3,2.0,2.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1346000.0,Richmond,2.6,Northern Metropolitan,3121.0,207.0,,3,1.0,1.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1081000.0,Richmond,2.6,Northern Metropolitan,3121.0,126.0,115.0,2,1.0,1.0,1995.0,t,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
860000.0,Richmond,2.6,Northern Metropolitan,3121.0,74.0,95.0,2,2.0,0.0,2000.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1820000.0,Richmond,2.6,Northern Metropolitan,3121.0,410.0,,3,1.0,1.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
905000.0,Richmond,2.6,Northern Metropolitan,3121.0,139.0,54.0,2,1.0,0.0,1920.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1088000.0,Richmond,2.6,Northern Metropolitan,3121.0,168.0,120.0,3,3.0,2.0,1915.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
3001000.0,Richmond,2.6,Northern Metropolitan,3121.0,544.0,241.0,4,3.0,1.0,1920.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
951000.0,Richmond,2.6,Northern Metropolitan,3121.0,108.0,,2,1.0,0.0,1905.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
912000.0,Richmond,2.6,Northern Metropolitan,3121.0,204.0,,2,1.0,2.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1285000.0,Richmond,2.6,Northern Metropolitan,3121.0,133.0,,3,2.0,1.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1220000.0,Richmond,2.6,Northern Metropolitan,3121.0,219.0,,2,1.0,1.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
900000.0,Richmond,2.6,Northern Metropolitan,3121.0,58.0,60.0,3,3.0,1.0,2009.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1695000.0,Richmond,2.6,Northern Metropolitan,3121.0,210.0,118.0,3,1.0,3.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1365000.0,Richmond,2.6,Northern Metropolitan,3121.0,301.0,110.0,3,1.0,1.0,1935.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1088000.0,Richmond,2.6,Northern Metropolitan,3121.0,158.0,,2,1.0,0.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1765000.0,Richmond,2.6,Northern Metropolitan,3121.0,332.0,,3,1.0,2.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1045000.0,Richmond,2.6,Northern Metropolitan,3121.0,200.0,90.0,2,1.0,2.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1591000.0,Richmond,2.6,Northern Metropolitan,3121.0,263.0,145.0,4,2.0,1.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1275000.0,Richmond,2.6,Northern Metropolitan,3121.0,132.0,95.0,3,2.0,1.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1035000.0,Richmond,2.6,Northern Metropolitan,3121.0,100.0,,2,1.0,0.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
2000000.0,Richmond,2.6,Northern Metropolitan,3121.0,194.0,,3,2.0,0.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
2640000.0,Richmond,2.6,Northern Metropolitan,3121.0,309.0,,3,1.0,1.0,,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
1550000.0,Richmond,2.6,Northern Metropolitan,3121.0,131.0,76.0,3,2.0,1.0,1900.0,h,3121.0,162.26273885350318,628.0,9.589583333333334,9.866666666666667
